"","title","artists","album_name","year","season","popularity","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","tempo","key","mode","duration_ms","valence","time_signature","track.id","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8"
"69","Hey Ya!","Outkast","Speakerboxxx/The Love Below","2003","missing",84,0.103,0.727,0.974,0.000532,0.174,-2.261,0.0664,79.526,"4","0",235213,0.965,"4","2PpruBYCo4H7WOBJ7Q2EwM","atl hip hop","dirty south rap","hip hop","old school atlanta hip hop","rap","southern hip hop",NA,NA
"70","Drive By","Train","California 37","2012","Spring",81,0.00107,0.765,0.837,1.06e-05,0.0801,-3.113,0.032,122.028,"1","0",195973,0.721,"4","0KAiuUOrLTIkzkpfpn9jb9","dance pop","neo mellow","pop","pop rock",NA,NA,NA,NA
"71","Perfect","Ed Sheeran","÷ (Deluxe)","2017","Spring",90,0.163,0.599,0.448,0,0.106,-6.312,0.0232,95.05,"8","1",263400,0.168,"3","0tgVpDi06FyKpA1z0VMD4v","pop","singer-songwriter pop","uk pop",NA,NA,NA,NA,NA
"72","Replay","Iyaz","Replay","2009","Summer",79,0.173,0.706,0.751,0,0.168,-6.323,0.0708,91.031,"9","1",182306,0.195,"4","4E5P1XyAFtrjpiIxkydly4","dance pop","pop rap","post-teen pop",NA,NA,NA,NA,NA
"73","Una Ragazza Un Giorno Mi Ha Spezzato Il Cuore","Lil Busso","IPERMETROMONDO","2020","Winter",38,0.154,0.972,0.505,4.46e-05,0.26,-6.918,0.32,117.977,"9","1",122033,0.498,"4","5xu6k82qkQVxbN85H1aCOk","italian hip hop",NA,NA,NA,NA,NA,NA,NA
"74","Stitches","Shawn Mendes","Handwritten","2015","Spring",83,0.0152,0.746,0.754,0,0.0486,-6.684,0.0676,149.882,"1","1",206880,0.746,"4","3zkWCteF82vJwv0hRLba76","canadian pop","pop","viral pop",NA,NA,NA,NA,NA
"75","Rolling in the Deep","Adele","21","2011","Winter",84,0.138,0.73,0.769,0,0.0473,-5.114,0.0298,104.948,"8","1",228093,0.507,"4","4OSBTYWVwsQhGLF9NHvIbR","british soul","pop","pop soul","uk pop",NA,NA,NA,NA
"76","Come","Jain","Zanaka (Deluxe)","2016","Autumn",58,0.222,0.819,0.784,0.00786,0.0809,-6.524,0.0435,99.989,"1","1",162360,0.831,"4","02R2z7JWV0G8VuU1xs58OB","french pop",NA,NA,NA,NA,NA,NA,NA
"77","She's On My Mind","JP Cooper","Raised Under Grey Skies (Deluxe)","2017","Autumn",62,0.03,0.545,0.819,0,0.389,-6.016,0.168,183.989,"4","0",177947,0.76,"4","6Bf6rz2jdIN3r4xuQ0OlGq","uk pop",NA,NA,NA,NA,NA,NA,NA
"78","This Love","Maroon 5","Songs About Jane: 10th Anniversary Edition","2002","missing",84,0.0525,0.712,0.862,0,0.093,-4.612,0.0378,95.051,"5","0",206200,0.809,"4","6ECp64rv50XVz93WvxXMGF","pop",NA,NA,NA,NA,NA,NA,NA
"79","Doja","Central Cee","Doja","2022","Summer",85,0.38,0.911,0.573,0,0.403,-7.43,0.288,140.04,"6","1",97392,0.972,"4","3LtpKP5abr2qqjunvjlX5i","melodic drill",NA,NA,NA,NA,NA,NA,NA
"80","0ffline (feat. bbno$)","thasup","23 6451","2020","Summer",59,0.0791,0.558,0.652,0,0.069,-5.92,0.293,201.765,"10","0",201094,0.606,"4","6ZWsKJdmoYu1oFJbzCmtK9","italian hip hop","italian pop","trap italiana",NA,NA,NA,NA,NA
"81","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","Rockabye (feat. Sean Paul & Anne-Marie)","2016","Autumn",77,0.406,0.72,0.763,0,0.18,-4.068,0.0523,101.965,"9","0",251088,0.742,"4","5knuzwU65gJK7IF5yJsuaW","pop","uk dance","uk funky",NA,NA,NA,NA,NA
"82","death bed (coffee for your head)","Powfu","death bed (coffee for your head)","2020","Winter",84,0.731,0.726,0.431,0,0.696,-8.765,0.135,144.026,"8","0",173333,0.348,"4","7eJMfftS33KTjuF7lTsMCx","sad lo-fi","sad rap",NA,NA,NA,NA,NA,NA
"83","Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]","Daft Punk","Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]","2013","Spring",83,0.0426,0.794,0.811,1.07e-06,0.101,-8.966,0.038,116.047,"6","0",248413,0.862,"4","2Foc5Q5nqNiosCNqttzHof","electro","filter house","rock",NA,NA,NA,NA,NA
"84","SOLITE PARE (feat. thasup & Sfera Ebbasta)","Sick Luke","X2","2022","Winter",65,0.282,0.66,0.79,0,0.299,-4.344,0.0537,111.071,"9","0",211660,0.556,"3","0PQxC8NHgiKXLK3Zm6QoCj","italian hip hop","italian pop","trap italiana",NA,NA,NA,NA,NA
"85","Pon de Replay","Rihanna","Music Of The Sun","2005","Summer",81,0.000155,0.779,0.64,0.00077,0.101,-8.415,0.159,99.019,"7","1",246960,0.498,"4","4TsmezEQVSZNNPv5RJ65Ov","barbadian pop","pop","urban contemporary",NA,NA,NA,NA,NA
"86","Alone Again (Naturally)","Gilbert O'Sullivan","Back to Front (Deluxe Edition)","1972","Winter",70,0.583,0.558,0.464,0.000133,0.159,-8.488,0.0354,171.762,"8","0",216840,0.558,"4","4lHQCzdK3VdYQvQZnnRouG","bubblegum pop","soft rock",NA,NA,NA,NA,NA,NA
"87","Photograph","Ed Sheeran","x (Deluxe Edition)","2014","Summer",87,0.607,0.614,0.379,0.000464,0.0986,-10.48,0.0476,107.989,"4","1",258986,0.201,"4","1HNkqx9Ahdgi1Ixy2xkKkL","pop","singer-songwriter pop","uk pop",NA,NA,NA,NA,NA
"88","c!ao (feat. Rondodasosa)","thasup","c@ra++ere s?ec!@le","2022","Autumn",61,0.112,0.549,0.908,0,0.0993,-3.542,0.194,94.007,"2","1",212920,0.486,"4","63HrhoJeSnrEYjPMDQHCOv","italian hip hop","italian pop","trap italiana",NA,NA,NA,NA,NA
"89","Locked out of Heaven","Bruno Mars","Unorthodox Jukebox","2012","Winter",91,0.049,0.726,0.698,0,0.309,-4.165,0.0431,143.994,"5","1",233478,0.867,"4","3w3y8KPTfNeOKPiqUTakBh","dance pop","pop",NA,NA,NA,NA,NA,NA
"90","Want to Want Me","Jason Derulo","Everything Is 4","2015","Spring",78,0.00906,0.775,0.68,0,0.109,-5.508,0.0629,114.025,"0","0",207719,0.656,"4","7oGZAicScQt96OAW4AruYy","dance pop","pop",NA,NA,NA,NA,NA,NA
"91","Anima Mia","Cugini Di Campagna","Anima Mia","1997","Winter",56,0.384,0.332,0.343,0,0.128,-13.934,0.0398,140.249,"2","0",204000,0.368,"4","5Bdzlw5cZ5u8s3JzUGcXQt","classic italian pop",NA,NA,NA,NA,NA,NA,NA
"92","Rehab","Amy Winehouse","Back To Black (Deluxe Edition)","2006","missing",76,0.0541,0.407,0.558,1.51e-06,0.34,-13.609,0.0552,71.815,"0","1",214946,0.777,"4","3N4DI1vuTSX1tz7fa2NQZw","british soul","neo soul",NA,NA,NA,NA,NA,NA
"93","Englishman In New York","Sting","...Nothing Like The Sun","1987","Winter",74,0.396,0.674,0.347,1.05e-05,0.0916,-17.707,0.0364,102.013,"9","1",267266,0.647,"4","4KFM3A5QF2IMcc6nHsu3Wp","permanent wave","soft rock","sophisti-pop",NA,NA,NA,NA,NA
"94","Stressed Out","Twenty One Pilots","Blurryface","2015","Spring",88,0.0462,0.734,0.637,2.29e-05,0.0602,-5.677,0.141,169.977,"4","0",202333,0.648,"4","3CRDbSIZ4r5MsZ0YwxuEkn","modern rock","pop","pov: indie","rock",NA,NA,NA,NA
"95","no14 - feat. Dani Faiv","thasup","23 6451","2020","Summer",47,0.212,0.621,0.693,2.15e-06,0.155,-7.773,0.0992,90.059,"10","0",176440,0.643,"4","6EGg8wngFbfTskeu05o6hM","italian hip hop","italian pop","trap italiana",NA,NA,NA,NA,NA
"96","Counting Stars","OneRepublic","Native","2013","Winter",89,0.0654,0.664,0.705,0,0.118,-4.972,0.0382,122.016,"1","0",257265,0.477,"4","2tpWsVSb9UEmDRxAl1zhX1","piano rock","pop",NA,NA,NA,NA,NA,NA
"97","Love Yourself","Justin Bieber","Purpose (Deluxe)","2015","Autumn",86,0.835,0.609,0.378,0,0.28,-9.828,0.438,100.418,"4","1",233720,0.515,"4","50kpGaPAhYJ3sGmk6vplg0","canadian pop","pop",NA,NA,NA,NA,NA,NA
"98","Lush Life","Zara Larsson","So Good","2017","Spring",81,0.132,0.694,0.712,0,0.211,-3.923,0.046,98.023,"7","0",201122,0.799,"4","1rIKgCH4H52lrvDcz50hS8","pop","scandipop","swedish electropop","swedish pop",NA,NA,NA,NA
"99","l%p (feat. Mara Sattei)","thasup","c@ra++ere s?ec!@le","2022","Autumn",53,0.156,0.892,0.521,0,0.0691,-5.952,0.0611,126.956,"1","0",176290,0.863,"4","4yWHWMsCNH39kW7drGsAbE","italian hip hop","italian pop","trap italiana",NA,NA,NA,NA,NA
"100","Groove Is in the Heart","Deee-Lite","World Clique","1990","Summer",71,0.0153,0.694,0.881,0.0196,0.0851,-4.053,0.0701,121.554,"1","0",231786,0.924,"4","2He3NOyqtLNE3RQPpeDdSb","hip house",NA,NA,NA,NA,NA,NA,NA
"101","Payphone","Maroon 5","Overexposed Track By Track","2012","Winter",86,0.0188,0.743,0.752,0,0.287,-4.813,0.0414,110.015,"4","1",231173,0.545,"4","1XGmzt0PVuFgQYYnV2It7A","pop",NA,NA,NA,NA,NA,NA,NA
