"","title","artists","album_name","year","season","popularity","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","tempo","key","mode","duration_ms","valence","time_signature","track.id","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8"
"47","Tainted Love","Milky Chance","Trip Tape",2021,"Autumn",58,0.539,0.843,0.335,0.373,0.147,-11.537,0.102,113.979,"9","0",179473,0.408,"4","1wAPbQ5XjbZqPl0WDl5mHH","german pop","modern rock",NA,NA,NA,NA,NA,NA
"48","Let's Fall in Love for the Night","FINNEAS","Blood Harmony",2019,"Autumn",74,0.802,0.737,0.408,0,0.171,-7.941,0.104,127.918,"5","1",190348,0.374,"4","6I0KEvFfWszVJiCy5hum4V","alt z","la indie","pop","pov: indie",NA,NA,NA,NA
"49","Facile","Les Louanges","Crash",2022,"Winter",38,0.326,0.424,0.32,1.03e-06,0.143,-11.026,0.381,173.741,"1","1",193876,0.407,"4","0U2nIrAiDBB2GIavdQ3p6J","hip hop quebecois","indie quebecois",NA,NA,NA,NA,NA,NA
"50","sriracha","bbno$","sriracha",2019,"Spring",58,0.0949,0.919,0.484,0,0.0969,-8.991,0.208,100.014,"5","0",129600,0.963,"4","27uqXX6GcgnvzE2QzNaj4z","canadian hip hop","dark trap","meme rap",NA,NA,NA,NA,NA
"51","Love Again","Milky Chance","Trip Tape",2021,"Autumn",53,0.239,0.8,0.52,0.432,0.142,-9.831,0.115,96.012,"10","0",198267,0.468,"4","5ti4MjhnxmSYstOAQ1JxU0","german pop","modern rock",NA,NA,NA,NA,NA,NA
"52","Be My Queen","Seafret","Most of Us Are Strangers",2020,"Spring",51,0.00317,0.668,0.634,2.31e-06,0.269,-5.508,0.0357,110.028,"5","0",203213,0.458,"4","1oacz9XYjleuKk4bJzMdmO","folk-pop",NA,NA,NA,NA,NA,NA,NA
"53","Tercel","Les Louanges","La nuit est une panthère",2018,"Autumn",35,0.761,0.695,0.513,0.00205,0.161,-9.578,0.195,142.025,"3","0",218841,0.556,"4","6nYHhnurj6aebIPrkNd4G3","hip hop quebecois","indie quebecois",NA,NA,NA,NA,NA,NA
"54","Balenciaga","Coopex","Balenciaga",2022,"Autumn",31,0.0429,0.739,0.68,0.00548,0.215,-6.157,0.0576,123.934,"8","1",181406,0.479,"4","6JLXIpR4dGxZg6PRWiJftz","covertronica","traprun",NA,NA,NA,NA,NA,NA
"55","Daylight","Harry Styles","Harry's House",2022,"Spring",80,0.484,0.686,0.445,0.00144,0.175,-7.189,0.0398,145.5,"0","1",164533,0.626,"3","51Zw1cKDgkad0CXv23HCMU","pop",NA,NA,NA,NA,NA,NA,NA
"56","Valise","LaF","Soin Entreprise",2020,"Autumn",23,0.246,0.767,0.62,0,0.434,-6.579,0.134,139.959,"6","0",192020,0.569,"4","1pnsYdGVRuSi0u5JNsLu1p","hip hop quebecois","indie quebecois",NA,NA,NA,NA,NA,NA
"57","Kill Yourself (Part III)","$uicideboy$","My Liver Will Handle What My Heart Can't",2015,"Autumn",82,0.326,0.753,0.68,4.15e-05,0.423,-7.092,0.0349,105.977,"5","0",145078,0.192,"4","0kEZlJh4mK1QRfb3CT5LPk","cloud rap","dark trap","new orleans rap","underground hip hop",NA,NA,NA,NA
"58","Mexico","Shotgun Willy","Mexico",2021,"Spring",63,0.26,0.84,0.45,2.9e-05,0.107,-8.185,0.0893,99.998,"9","1",204000,0.275,"4","56KAsTLcOQIVrcbfHrTua4","meme rap",NA,NA,NA,NA,NA,NA,NA
"59","Viaje","Farruko","Viaje",2022,"Autumn",53,0.0357,0.705,0.799,0.417,0.0643,-4.776,0.0347,122.018,"0","0",303626,0.658,"4","5b1je14Oz92lpIlIMLieWw","reggaeton","trap latino","urbano latino",NA,NA,NA,NA,NA
