"","title","artists","album_name","year","season","popularity","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","tempo","key","mode","duration_ms","valence","time_signature","track.id","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8"
"13","Holy Ground (Taylor's Version)","Taylor Swift","Red (Taylor's Version)","2021","Autumn",55,0.0288,0.622,0.809,0.00218,0.109,-5.623,0.0638,156.894,"9","1",202960,0.511,"4","661CJWXysgwKXI1dreYNBU","pop",NA,NA,NA,NA,NA,NA,NA
"14","Two Ghosts - Recorded at Metropolis Studios, London","Harry Styles","Spotify Singles","2017","Autumn",62,0.475,0.535,0.231,0,0.102,-10.827,0.0311,133.625,"6","0",224255,0.291,"4","1GDF5AusV7p0wwi4OVNz3i","pop",NA,NA,NA,NA,NA,NA,NA
"15","Strawberry Blond","Mitski","Retired from Sad, New Career in Business","2013","Summer",70,0.839,0.51,0.545,0,0.061,-8.299,0.0928,77.92,"0","1",114277,0.941,"4","1EO9dn7V0ufwPHJngZThO5","brooklyn indie","pov: indie",NA,NA,NA,NA,NA,NA
"16","Verdi: Un ballo in maschera, Act 2: Preludio","Giuseppe Verdi","Verdi: Un ballo in maschera (1956 - Votto) - Callas Remastered","1957","missing",2,0.97,0.196,0.248,0.826,0.127,-14.233,0.0408,82.424,"2","1",145400,0.19,"4","4idQ75sWd3SyaLVEWZMX9a","classical","italian opera","italian romanticism","late romantic era",NA,NA,NA,NA
"17","Lavender Haze","Taylor Swift","Midnights (3am Edition)","2022","Autumn",72,0.204,0.735,0.444,0.0012,0.17,-10.519,0.0684,97.038,"10","1",202395,0.0984,"4","4g2c7NoTWAOSYDy44l9nub","pop",NA,NA,NA,NA,NA,NA,NA
"18","Granada","Simon Dinnigan","Favourite Guitar Works","1998","Summer",25,0.994,0.378,0.0159,0.875,0.0764,-31.211,0.0402,99.913,"4","1",315693,0.0399,"4","4rNbUpAsK5IxhoJS1yAW4k","classical guitar",NA,NA,NA,NA,NA,NA,NA
"19","Rimmel","Francesco De Gregori","Rimmel","1975","Autumn",59,0.62,0.5,0.405,7.81e-06,0.106,-14.525,0.0544,83.457,"1","1",220640,0.416,"4","515XcapFOMtOOiGU31UqNp","canzone d'autore","classic italian pop","folk rock italiano","italian adult pop",NA,NA,NA,NA
"20","Puccini: La bohème, Act 2: ""Quando me'n vo soletta"" (Musetta/Marcellop/Alcindoro/Mimì/Rodolfo/Schaunard/Colline)","Giacomo Puccini","La Bohème - Puccini","1958","missing",30,0.978,0.334,0.179,0.000331,0.182,-16.247,0.0536,131.942,"9","1",280226,0.164,"5","3udHAti4qpoKGnMymuNZZd","classical","italian opera","italian romanticism","post-romantic era",NA,NA,NA,NA
"21","Forever Winter (Taylor's Version) (From The Vault)","Taylor Swift","Red (Taylor's Version)","2021","Autumn",70,0.256,0.611,0.552,0,0.134,-5.828,0.031,116.012,"7","1",263533,0.41,"4","3oGVx9RBmiYGv5ZCecWLkx","pop",NA,NA,NA,NA,NA,NA,NA
"22","To the Mountains","Lizzy McAlpine","Give Me A Minute","2020","Summer",67,0.918,0.461,0.147,0.000638,0.0846,-14.022,0.033,78.809,"4","1",193800,0.267,"1","4jLxibvYRtzEAiTDvbL9fO","alt z","boston folk","indie pop","singer-songwriter pop",NA,NA,NA,NA
"23","Un bel di vedremo (Madame Butterfly)","Renata Tebaldi","Lebendige Vergangenheit - Renata Tebaldi","2006","Summer",26,0.982,0.249,0.159,0,0.109,-12.266,0.04,94.218,"1","1",292533,0.0659,"4","3asyS9IMGkZb5HrbEnrwpH","classical soprano","italian soprano","opera",NA,NA,NA,NA,NA
"24","50 Ways to Leave Your Lover","Paul Simon","Still Crazy After All These Years","1975","Autumn",73,0.166,0.815,0.372,0.000116,0.0767,-12.814,0.0752,101.684,"7","1",217346,0.293,"4","6Qb7gtV6Q4MnUjSbkFcopl","classic rock","folk","folk rock","mellow gold","permanent wave","rock","singer-songwriter","soft rock"
"25","State Of Grace (Taylor's Version)","Taylor Swift","Red (Taylor's Version)","2021","Autumn",73,0.000328,0.594,0.713,0,0.114,-5.314,0.0503,129.958,"9","1",295413,0.328,"4","6lzc0Al0zfZOIFsFvBS1ki","pop",NA,NA,NA,NA,NA,NA,NA
"26","Il Trovatore: D'amor sull' ali rosee (Recorded 1918)","Rosa Ponselle","Ponselle Vol. 2","1993","Winter",2,0.995,0.272,0.1,0.11,0.378,-25.382,0.0484,103.952,"7","1",240000,0.137,"4","21RYR6aIMdzCDtNfSrf3eC","vintage classical singing",NA,NA,NA,NA,NA,NA,NA
"27","Brividi","Mahmood","Brividi","2022","Winter",65,0.448,0.523,0.614,0,0.254,-4.435,0.0347,122.962,"7","1",199146,0.342,"4","1ZMGp9MTXbtAPvcKa0U3zS","italian adult pop","italian pop",NA,NA,NA,NA,NA,NA
"28","Ciao","Cesare Cremonini","2C2C","2019","Winter",32,0.0244,0.731,0.317,1.79e-05,0.117,-10.634,0.0389,116.067,"5","1",248386,0.161,"4","16Ih950AFbu0VcQY2aMaQg","italian adult pop","italian pop",NA,NA,NA,NA,NA,NA
"29","London Boy","Taylor Swift","Lover","2019","Summer",81,0.0246,0.695,0.71,0.000104,0.133,-6.639,0.05,157.925,"1","1",190240,0.557,"4","1LLXZFeAHK9R4xUramtUKw","pop",NA,NA,NA,NA,NA,NA,NA
"30","Landslide","Fleetwood Mac","Fleetwood Mac","1975","Summer",81,0.883,0.414,0.161,0.000223,0.117,-22.32,0.0318,159.375,"7","0",199493,0.423,"4","5ihS6UUlyQAfmp48eSkxuQ","album rock","classic rock","rock","soft rock","yacht rock",NA,NA,NA
"31","Carmen, WD 31 / Act I: ""L'amour est un oiseau rebelle"" (Havanaise)","Elina Garanca","Habanera","2010","Winter",29,0.99,0.391,0.0508,5.25e-06,0.0833,-22.528,0.0551,117.088,"7","1",282986,0.178,"4","2Z6cboXjX5doFEjwvMzML2","classical mezzo-soprano","opera",NA,NA,NA,NA,NA,NA
"32","MoonWalk","Cesare Cremonini","La Ragazza Del Futuro","2022","Winter",39,0.135,0.513,0.437,0,0.127,-7.685,0.0288,134.998,"9","1",285626,0.521,"3","6ZG2FNiJ6e4KRMbIFx83qT","italian adult pop","italian pop",NA,NA,NA,NA,NA,NA
"33","You're On Your Own, Kid","Taylor Swift","Midnights","2022","Autumn",85,0.401,0.696,0.396,5.2e-06,0.125,-10.289,0.0656,120.041,"2","1",194206,0.38,"4","4D7BCuvgdJlYvlX5WlN54t","pop",NA,NA,NA,NA,NA,NA,NA
"34","21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)","Johannes Brahms","Brahms: 21 Hungarian Dances","1984","Winter",62,0.899,0.358,0.167,0.96,0.103,-16,0.0354,144.561,"7","0",138706,0.601,"4","2oLjhx7w8Hyd3gry9cCXr7","classical","german romanticism","late romantic era",NA,NA,NA,NA,NA
"35","Ulysses and the Sea","Papooz","Papooz","2015","Winter",65,0.913,0.882,0.161,0,0.128,-9.385,0.0458,106.105,"8","0",120165,0.698,"4","1YmPS3jF3RMCTajDYgTD2q","french indie pop","french indietronica",NA,NA,NA,NA,NA,NA
"36","Me and Bobby McGee","Janis Joplin","Pearl (Legacy Edition)","1971","Winter",72,0.303,0.43,0.463,5.84e-05,0.152,-10.96,0.0442,93.405,"2","1",271333,0.66,"4","1IqFh00G2kvvMm8pRMpehA","album rock","classic rock","hard rock","psychedelic rock","rock",NA,NA,NA
"37","Karma","Taylor Swift","Midnights (3am Edition)","2022","Autumn",76,0.074,0.649,0.622,0,0.594,-7.054,0.0582,90.024,"8","1",204852,0.106,"4","5oqDgw5VGBln5dSIOPWyBq","pop",NA,NA,NA,NA,NA,NA,NA
"38","Music For a Sushi Restaurant","Harry Styles","Harry's House","2022","Spring",79,0.258,0.72,0.715,0.0568,0.107,-4.652,0.04,107.041,"11","1",193813,0.357,"4","5LYMamLv12UPbemOaTPyeV","pop",NA,NA,NA,NA,NA,NA,NA
"39","Cavalleria rusticana: ""Voi lo sapete, o mamma""","Elina Garanca","Revive","2016","Autumn",34,0.982,0.207,0.181,0.000332,0.167,-17.19,0.0483,167.621,"4","0",218400,0.0395,"3","6tEZyaOnTWUby6MvelM4CU","classical mezzo-soprano","opera",NA,NA,NA,NA,NA,NA
"40",""" La Traviata "" : Amami Alfredo (Act II) - Digitally Remastered","Maria Callas","Grandiose Stimmen: Maria Callas","2013","Winter",38,0.993,0.364,0.275,0.0284,0.293,-11.832,0.043,86.096,"5","1",131933,0.0394,"4","0wtpkz93wATDkUExJVuXEl","classical","classical soprano","opera",NA,NA,NA,NA,NA
"41","Getaway Car","Taylor Swift","reputation","2017","Autumn",87,0.00465,0.562,0.689,2.23e-06,0.0888,-6.745,0.127,172.054,"2","1",233626,0.351,"4","0VE4kBnHJUgtMf0dy6DRmW","pop",NA,NA,NA,NA,NA,NA,NA
"42","Easy","Commodores","Commodores","1977","Winter",79,0.112,0.589,0.384,2.8e-05,0.0596,-15.075,0.0332,132.909,"10","0",256426,0.354,"4","1JQ6Xm1JrvHfvAqhl5pwaA","adult standards","disco","funk","mellow gold","motown","quiet storm","soft rock","soul"
"43","I'll Have To Say I Love You In A Song","Jim Croce","I Got a Name","1973","Winter",69,0.833,0.536,0.446,0.0103,0.106,-14.98,0.029,133.785,"9","1",154626,0.707,"4","4t8tx6o7oM6Ax66ZUU361y","classic rock","country rock","folk","folk rock","heartland rock","mellow gold","singer-songwriter","soft rock"
